Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,sim_source,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Date_str,Time_str,DateTime_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie
2025-02-17,Genoa,Venezia,0.5449593563696397,0.293525360179898,0.1615152834504622,Home,0.5449593563696397,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.85,3.4,4.5,1.91,3.3,4.6,,,,,,,,,,1.88,3.53,4.56,1.91,3.4,4.0,both,2025-02-17,19:45:00,2025-02-17 19:45:00,629,H,True,346,0.5500794912559619,1.8349992312485621,1.91,BFH
2025-02-21,Lecce,Udinese,0.2915680962468666,0.2865172985129297,0.4219146052402037,Away,0.4219146052402037,simulation_2024_2025_predictions.csv,A,19:45:00,A,3.0,3.0,2.6,3.0,3.0,2.63,,,,,,,,,,3.03,3.1,2.67,2.9,2.9,2.5,both,2025-02-21,19:45:00,2025-02-21 19:45:00,630,A,True,347,0.5507936507936508,2.370147863050822,2.67,PSA
2025-02-22,Parma,Bologna,0.2047015569613527,0.2591571382827704,0.5361413047558768,Away,0.5361413047558768,simulation_2024_2025_predictions.csv,A,14:00:00,H,4.0,3.5,1.91,4.2,3.6,1.91,,,,,,,,,,4.06,3.71,1.93,3.9,3.4,1.91,both,2025-02-22,14:00:00,2025-02-22 14:00:00,631,A,False,347,0.5499207606973059,1.8651799276225016,1.93,PSA
2025-02-22,Venezia,Lazio,0.1894370169708414,0.2600069879256863,0.5505559951034723,Away,0.5505559951034723,simulation_2024_2025_predictions.csv,A,14:00:00,D,5.0,4.0,1.67,5.0,3.9,1.67,,,,,,,,,,5.32,4.11,1.65,4.75,3.9,1.67,both,2025-02-22,14:00:00,2025-02-22 14:00:00,632,A,False,347,0.5490506329113924,1.8163456739982615,1.67,B365A
2025-02-22,Torino,Milan,0.2951281534708757,0.2682171900120682,0.436654656517056,Away,0.436654656517056,simulation_2024_2025_predictions.csv,A,17:00:00,H,3.9,3.3,2.0,4.0,3.3,2.0,,,,,,,,,,4.0,3.43,2.03,3.75,3.3,2.0,both,2025-02-22,17:00:00,2025-02-22 17:00:00,633,A,False,347,0.5481832543443917,2.290139324234916,2.03,PSA
2025-02-22,Inter,Genoa,0.7033160673628633,0.1907733909389938,0.1059105416981429,Home,0.7033160673628633,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.27,5.25,13.0,1.25,5.5,11.0,,,,,,,,,,1.26,6.13,11.46,1.25,5.5,11.0,both,2025-02-22,19:45:00,2025-02-22 19:45:00,634,H,True,348,0.5488958990536278,1.4218358521931334,1.27,B365H
2025-02-23,Como,Napoli,0.1284595569504227,0.1983073323051642,0.6732331107444129,Away,0.6732331107444129,simulation_2024_2025_predictions.csv,A,11:30:00,H,3.6,3.0,2.25,3.6,3.1,2.2,,,,,,,,,,3.6,3.2,2.26,3.4,3.1,2.15,both,2025-02-23,11:30:00,2025-02-23 11:30:00,635,A,False,348,0.5480314960629922,1.485369605327747,2.26,PSA
2025-02-23,Verona,Fiorentina,0.2466591051077278,0.2807114156093858,0.4726294792828863,Away,0.4726294792828863,simulation_2024_2025_predictions.csv,A,14:00:00,H,4.33,3.4,1.9,4.33,3.4,1.91,,,,,,,,,,4.29,3.61,1.91,4.0,3.5,1.85,both,2025-02-23,14:00:00,2025-02-23 14:00:00,636,A,False,348,0.5471698113207547,2.115822317129446,1.91,BFA
2025-02-23,Empoli,Atalanta,0.1968099899967602,0.2834675983023035,0.5197224117009361,Away,0.5197224117009361,simulation_2024_2025_predictions.csv,A,17:00:00,A,6.25,3.9,1.57,6.5,4.1,1.55,,,,,,,,,,5.89,4.27,1.58,5.0,4.0,1.57,both,2025-02-23,17:00:00,2025-02-23 17:00:00,637,A,True,349,0.5478806907378336,1.924104055330656,1.58,PSA
2025-02-23,Cagliari,Juventus,0.2529745027062208,0.2797241836296261,0.467301313664153,Away,0.467301313664153,simulation_2024_2025_predictions.csv,A,19:45:00,A,4.1,3.5,1.9,4.1,3.5,1.95,,,,,,,,,,4.08,3.53,1.97,4.0,3.5,1.85,both,2025-02-23,19:45:00,2025-02-23 19:45:00,638,A,True,350,0.54858934169279,2.139946905260991,1.97,PSA
2025-02-24,Roma,Monza,0.661749333966861,0.2247505760042788,0.1135000900288601,Home,0.661749333966861,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.33,4.75,11.0,1.3,5.0,11.0,,,,,,,,,,1.33,5.42,9.88,1.3,5.0,9.0,both,2025-02-24,19:45:00,2025-02-24 19:45:00,639,H,True,351,0.5492957746478874,1.5111462130312894,1.33,B365H
2025-02-27,Bologna,Milan,0.4806021761561496,0.2918489780297184,0.2275488458141321,Home,0.4806021761561496,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.88,3.3,2.5,2.88,3.3,2.55,,,,,,,,,,2.91,3.33,2.58,2.75,3.2,2.5,both,2025-02-27,19:45:00,2025-02-27 19:45:00,640,H,True,352,0.55,2.080722996300158,2.91,PSH
2025-02-28,Fiorentina,Lecce,0.5652517460935366,0.2782645322967082,0.1564837216097551,Home,0.5652517460935366,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.75,3.4,5.0,1.75,3.4,5.0,,,,,,,,,,1.81,3.56,5.08,1.8,3.4,4.75,both,2025-02-28,19:45:00,2025-02-28 19:45:00,641,H,True,353,0.5507020280811232,1.7691232391779685,1.81,PSH
2025-03-01,Atalanta,Venezia,0.7369461366483525,0.1792995117180868,0.0837543516335606,Home,0.7369461366483525,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.2,6.5,15.0,1.18,7.0,16.0,,,,,,,,,,1.2,7.1,14.07,1.2,6.5,13.0,both,2025-03-01,14:00:00,2025-03-01 14:00:00,642,H,False,353,0.5498442367601246,1.3569512753646045,1.2,B365H
2025-03-01,Napoli,Inter,0.381807702978245,0.2666065211223722,0.3515857758993825,Home,0.381807702978245,simulation_2024_2025_predictions.csv,H,17:00:00,D,3.1,3.2,2.38,3.3,3.1,2.38,,,,,,,,,,3.31,3.18,2.4,3.1,3.1,2.4,both,2025-03-01,17:00:00,2025-03-01 17:00:00,643,H,False,353,0.5489891135303266,2.619119499684319,3.31,PSH
2025-03-01,Udinese,Parma,0.6336962658675337,0.237294621548205,0.1290091125842611,Home,0.6336962658675337,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.8,3.6,4.5,1.8,3.6,4.75,,,,,,,,,,1.81,3.62,4.81,1.8,3.5,4.4,both,2025-03-01,19:45:00,2025-03-01 19:45:00,644,H,True,354,0.5496894409937888,1.5780430686789584,1.81,PSH
2025-03-02,Monza,Torino,0.1859524212053232,0.2697447616429075,0.5443028171517692,Away,0.5443028171517692,simulation_2024_2025_predictions.csv,A,11:30:00,A,4.1,3.3,1.95,4.4,3.3,1.95,,,,,,,,,,4.24,3.39,1.99,3.9,3.25,1.95,both,2025-03-02,11:30:00,2025-03-02 11:30:00,645,A,True,355,0.5503875968992248,1.8372126112313831,1.99,PSA
2025-03-02,Bologna,Cagliari,0.6995172314126041,0.1932529337450875,0.1072298348423085,Home,0.6995172314126041,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.57,3.75,6.5,1.57,4.0,6.5,,,,,,,,,,1.56,4.07,6.55,1.57,3.9,5.8,both,2025-03-02,14:00:00,2025-03-02 14:00:00,646,H,True,356,0.5510835913312694,1.4295573505467498,1.57,B365H
2025-03-02,Genoa,Empoli,0.594705156099483,0.2554297144772986,0.1498651294232184,Home,0.594705156099483,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.91,3.1,4.75,1.95,3.2,4.5,,,,,,,,,,1.98,3.3,4.4,1.95,3.1,4.2,both,2025-03-02,14:00:00,2025-03-02 14:00:00,647,H,False,356,0.5502318392581144,1.681505515369567,1.98,PSH
2025-03-02,Roma,Como,0.6316352625367518,0.2316346440611871,0.136730093402061,Home,0.6316352625367518,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.87,3.6,4.0,1.91,3.5,4.2,,,,,,,,,,1.93,3.7,4.05,1.91,3.5,3.8,both,2025-03-02,17:00:00,2025-03-02 17:00:00,648,H,True,357,0.5509259259259259,1.583192166922148,1.93,PSH
2025-03-02,Milan,Lazio,0.5258217005752127,0.2646674990330658,0.2095108003917214,Home,0.5258217005752127,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.05,3.6,3.5,2.1,3.5,3.6,,,,,,,,,,2.07,3.65,3.61,2.0,3.5,3.4,both,2025-03-02,19:45:00,2025-03-02 19:45:00,649,H,False,357,0.5500770416024653,1.9017853369422921,2.1,BFH
2025-03-03,Juventus,Verona,0.7158554150832963,0.1869324862833086,0.097212098633395,Home,0.7158554150832963,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.3,5.0,12.0,1.25,5.5,12.0,,,,,,,,,,1.3,5.57,10.96,1.3,5.0,10.0,both,2025-03-03,19:45:00,2025-03-03 19:45:00,650,H,True,358,0.5507692307692308,1.3969301327191062,1.3,B365H
2025-03-07,Cagliari,Genoa,0.3745129135853991,0.295220622160447,0.3302664642541539,Home,0.3745129135853991,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.45,3.0,3.2,2.45,3.0,3.3,,,,,,,,,,2.47,3.08,3.29,2.4,3.0,3.1,both,2025-03-07,19:45:00,2025-03-07 19:45:00,651,H,False,358,0.5499231950844854,2.6701348971561507,2.47,PSH
2025-03-08,Como,Venezia,0.5844975874414826,0.2546364819456664,0.1608659306128508,Home,0.5844975874414826,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.57,3.8,6.5,1.57,3.9,6.5,,,,,,,,,,1.59,3.99,6.38,1.57,3.7,6.0,both,2025-03-08,14:00:00,2025-03-08 14:00:00,652,H,False,358,0.549079754601227,1.7108710480351053,1.59,PSH
2025-03-08,Parma,Torino,0.1819958674027484,0.2616260866587299,0.5563780459385216,Away,0.5563780459385216,simulation_2024_2025_predictions.csv,A,14:00:00,D,3.0,3.25,2.4,3.1,3.2,2.45,,,,,,,,,,3.16,3.23,2.46,3.0,3.1,2.4,both,2025-03-08,14:00:00,2025-03-08 14:00:00,653,A,False,358,0.5482388973966309,1.7973390706190762,2.46,PSA
2025-03-08,Lecce,Milan,0.1965294686225067,0.2653810826845182,0.538089448692975,Away,0.538089448692975,simulation_2024_2025_predictions.csv,A,17:00:00,A,4.75,3.6,1.75,4.75,3.7,1.75,,,,,,,,,,4.83,3.77,1.78,4.4,3.5,1.8,both,2025-03-08,17:00:00,2025-03-08 17:00:00,654,A,True,359,0.5489296636085627,1.8584270745858529,1.8,WHA
2025-03-08,Inter,Monza,0.7242825865339549,0.1848880274543216,0.0908293860117233,Home,0.7242825865339549,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.14,7.0,21.0,1.12,9.5,23.0,,,,,,,,,,1.13,9.61,18.68,1.15,8.0,17.0,both,2025-03-08,19:45:00,2025-03-08 19:45:00,655,H,True,360,0.549618320610687,1.3806765737465638,1.15,WHH
2025-03-09,Verona,Bologna,0.2155686142380014,0.2778092331923872,0.5066221525696113,Away,0.5066221525696113,simulation_2024_2025_predictions.csv,A,11:30:00,A,5.25,3.3,1.75,5.0,3.4,1.8,,,,,,,,,,5.18,3.54,1.78,4.8,3.3,1.8,both,2025-03-09,11:30:00,2025-03-09 11:30:00,656,A,True,361,0.5503048780487805,1.9738576272828836,1.8,BFA
2025-03-09,Napoli,Fiorentina,0.5936483261246829,0.2482068413400207,0.1581448325352964,Home,0.5936483261246829,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.55,4.0,6.25,1.53,4.1,6.5,,,,,,,,,,1.57,4.06,6.52,1.57,3.9,5.8,both,2025-03-09,14:00:00,2025-03-09 14:00:00,657,H,True,362,0.5509893455098934,1.6844989802767032,1.57,PSH
2025-03-09,Empoli,Roma,0.1347162690467674,0.2284853278190454,0.6367984031341872,Away,0.6367984031341872,simulation_2024_2025_predictions.csv,A,17:00:00,A,3.9,3.3,2.0,4.0,3.4,2.0,,,,,,,,,,4.01,3.53,1.99,3.8,3.3,2.0,both,2025-03-09,17:00:00,2025-03-09 17:00:00,658,A,True,363,0.5516717325227963,1.5703556966823586,2.0,B365A
2025-03-09,Juventus,Atalanta,0.4856130051798895,0.2752564499474291,0.2391305448726814,Home,0.4856130051798895,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.5,3.25,2.88,2.55,3.2,2.9,,,,,,,,,,2.57,3.31,2.92,2.5,3.1,2.8,both,2025-03-09,19:45:00,2025-03-09 19:45:00,659,H,False,363,0.5508345978755691,2.059252922251458,2.57,PSH
2025-03-10,Lazio,Udinese,0.5745997496973715,0.2747338608281437,0.1506663894744846,Home,0.5745997496973715,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.73,3.5,5.25,1.73,3.7,5.0,,,,,,,,,,1.77,3.73,4.93,1.73,3.6,4.8,both,2025-03-10,19:45:00,2025-03-10 19:45:00,660,H,False,363,0.55,1.7403418649706637,1.77,PSH
2025-03-14,Genoa,Lecce,0.5699278070160094,0.2691399602580804,0.1609322327259101,Home,0.5699278070160094,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.15,2.9,4.2,2.1,2.9,4.4,,,,,,,,,,2.13,3.01,4.3,2.15,2.9,3.9,both,2025-03-14,19:45:00,2025-03-14 19:45:00,661,H,True,364,0.5506807866868382,1.75460819368638,2.15,B365H
2025-03-15,Monza,Parma,0.4356921955132067,0.3240031182824566,0.2403046862043366,Home,0.4356921955132067,simulation_2024_2025_predictions.csv,H,14:00:00,D,3.1,3.0,2.45,3.0,3.1,2.55,,,,,,,,,,3.06,3.09,2.61,3.0,3.0,2.45,both,2025-03-15,14:00:00,2025-03-15 14:00:00,662,H,False,364,0.5498489425981873,2.295198331065097,3.1,B365H
2025-03-15,Udinese,Verona,0.5837558755017277,0.255656576255864,0.1605875482424082,Home,0.5837558755017277,simulation_2024_2025_predictions.csv,H,14:00:00,A,1.73,3.5,5.0,1.75,3.5,5.0,,,,,,,,,,1.76,3.59,5.23,1.75,3.4,4.8,both,2025-03-15,14:00:00,2025-03-15 14:00:00,663,H,False,364,0.5490196078431373,1.7130448565344512,1.76,PSH
2025-03-15,Milan,Como,0.6922484825797065,0.199318766552288,0.1084327508680055,Home,0.6922484825797065,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.8,3.6,4.5,1.8,3.8,4.5,,,,,,,,,,1.8,3.87,4.52,1.75,3.6,4.33,both,2025-03-15,17:00:00,2025-03-15 17:00:00,664,H,True,365,0.5496987951807228,1.4445679913568588,1.8,B365H
2025-03-15,Torino,Empoli,0.5693487097237184,0.2909929668744796,0.1396583234018021,Home,0.5693487097237184,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.8,3.3,5.0,1.85,3.4,4.75,,,,,,,,,,1.85,3.4,4.99,1.83,3.3,4.6,both,2025-03-15,19:45:00,2025-03-15 19:45:00,665,H,True,366,0.5503759398496241,1.756392844879299,1.85,BFH
2025-03-16,Venezia,Napoli,0.1917650634992818,0.25918159804719,0.5490533384535281,Away,0.5490533384535281,simulation_2024_2025_predictions.csv,A,11:30:00,D,5.75,4.33,1.53,7.0,4.2,1.5,,,,,,,,,,6.94,4.15,1.53,6.0,4.0,1.53,both,2025-03-16,11:30:00,2025-03-16 11:30:00,666,A,False,366,0.5495495495495496,1.8213166735614705,1.53,B365A
2025-03-16,Bologna,Lazio,0.5011347049814886,0.2722256721018556,0.2266396229166558,Home,0.5011347049814886,simulation_2024_2025_predictions.csv,H,14:00:00,H,2.4,3.1,3.25,2.4,3.1,3.25,,,,,,,,,,2.4,3.15,3.34,2.3,3.0,3.2,both,2025-03-16,14:00:00,2025-03-16 14:00:00,667,H,True,367,0.5502248875562219,1.995471457194207,2.4,B365H
2025-03-16,Roma,Cagliari,0.6977867579418758,0.1949603996692861,0.1072528423888379,Home,0.6977867579418758,simulation_2024_2025_predictions.csv,H,15:00:00,H,1.55,4.2,5.75,1.53,4.2,6.5,,,,,,,,,,1.56,4.19,6.39,1.55,4.0,5.8,both,2025-03-16,15:00:00,2025-03-16 15:00:00,668,H,True,368,0.5508982035928144,1.4331025755626303,1.56,PSH
2025-03-16,Fiorentina,Juventus,0.4212939114275518,0.2525541152746289,0.3261519732978194,Home,0.4212939114275518,simulation_2024_2025_predictions.csv,H,17:00:00,H,3.4,3.2,2.25,3.5,3.1,2.3,,,,,,,,,,3.48,3.18,2.32,3.3,3.1,2.25,both,2025-03-16,17:00:00,2025-03-16 17:00:00,669,H,True,369,0.5515695067264574,2.3736398102965843,3.5,BFH
2025-03-16,Atalanta,Inter,0.3830089554973608,0.2817866753613088,0.3352043691413302,Home,0.3830089554973608,simulation_2024_2025_predictions.csv,H,19:45:00,A,2.55,3.3,2.8,2.63,3.3,2.8,,,,,,,,,,2.57,3.38,2.87,2.5,3.3,2.62,both,2025-03-16,19:45:00,2025-03-16 19:45:00,670,H,False,369,0.5507462686567164,2.6109050079558536,2.63,BFH
2025-03-29,Como,Empoli,0.4686557419688244,0.335492778266232,0.1958514797649436,Home,0.4686557419688244,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.75,3.3,5.25,1.75,3.4,5.5,,,,,,,,,,1.78,3.35,5.66,,,,both,2025-03-29,14:00:00,2025-03-29 14:00:00,671,H,False,369,0.5499254843517138,2.1337623983843588,1.78,PSH
2025-03-29,Venezia,Bologna,0.1357552163029871,0.221973523450078,0.6422712602469348,Away,0.6422712602469348,simulation_2024_2025_predictions.csv,A,14:00:00,A,5.0,3.5,1.75,4.75,3.4,1.83,,,,,,,,,,4.86,3.51,1.83,,,,both,2025-03-29,14:00:00,2025-03-29 14:00:00,672,A,True,370,0.5505952380952381,1.5569745400339552,1.83,BFA
2025-03-29,Juventus,Genoa,0.6800195801712443,0.2020331954860698,0.1179472243426856,Home,0.6800195801712443,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.53,3.9,7.0,1.53,3.9,7.5,,,,,,,,,,1.54,4.06,7.08,,,,both,2025-03-29,17:00:00,2025-03-29 17:00:00,673,H,True,371,0.5512630014858841,1.4705458918523748,1.54,PSH
2025-03-29,Lecce,Roma,0.1241779507897955,0.2106247353050302,0.6651973139051742,Away,0.6651973139051742,simulation_2024_2025_predictions.csv,A,19:45:00,A,4.75,3.5,1.75,4.75,3.4,1.8,,,,,,,,,,5.02,3.58,1.79,,,,both,2025-03-29,19:45:00,2025-03-29 19:45:00,674,A,True,372,0.5519287833827893,1.503313346425438,1.8,BFA
2025-03-30,Cagliari,Monza,0.4814917802135678,0.2931810356367251,0.2253271841497068,Home,0.4814917802135678,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.67,3.5,5.5,1.7,3.6,5.5,,,,,,,,,,1.68,3.75,5.78,,,,both,2025-03-30,11:30:00,2025-03-30 11:30:00,675,H,True,373,0.5525925925925926,2.076878653165056,1.7,BFH
2025-03-30,Fiorentina,Atalanta,0.2779384370253001,0.2868516559673584,0.4352099070073416,Away,0.4352099070073416,simulation_2024_2025_predictions.csv,A,14:00:00,H,3.75,3.3,2.05,3.5,3.5,2.1,,,,,,,,,,3.68,3.54,2.08,,,,both,2025-03-30,14:00:00,2025-03-30 14:00:00,676,A,False,373,0.5517751479289941,2.297741811247718,2.1,BFA
2025-03-30,Inter,Udinese,0.678388577643294,0.2004766727832087,0.1211347495734972,Home,0.678388577643294,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.4,4.33,8.5,1.36,5.0,9.0,,,,,,,,,,1.4,4.86,8.55,,,,both,2025-03-30,17:00:00,2025-03-30 17:00:00,677,H,True,374,0.552437223042836,1.4740814231778143,1.4,B365H
2025-03-30,Napoli,Milan,0.5347523448719381,0.266456730092945,0.1987909250351168,Home,0.5347523448719381,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.91,3.7,3.75,1.91,3.6,4.1,,,,,,,,,,1.98,3.64,3.91,,,,both,2025-03-30,19:45:00,2025-03-30 19:45:00,678,H,True,375,0.5530973451327433,1.8700245255389742,1.98,PSH
2025-03-31,Verona,Parma,0.4588749526452885,0.3505930534347591,0.1905319939199523,Home,0.4588749526452885,simulation_2024_2025_predictions.csv,H,17:30:00,D,2.4,3.1,3.1,2.3,3.25,3.25,,,,,,,,,,2.5,3.03,3.3,,,,both,2025-03-31,17:30:00,2025-03-31 17:30:00,679,H,False,375,0.5522827687776142,2.1792429380494047,2.5,PSH
2025-03-31,Lazio,Torino,0.5846672934408065,0.2538219811898538,0.1615107253693395,Home,0.5846672934408065,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.75,3.3,5.25,1.75,3.5,5.5,,,,,,,,,,1.76,3.64,5.16,,,,both,2025-03-31,19:45:00,2025-03-31 19:45:00,680,H,False,375,0.5514705882352942,1.7103744492272392,1.76,PSH
2025-04-04,Genoa,Udinese,0.4403258443935581,0.3168472842767159,0.2428268713297259,Home,0.4403258443935581,simulation_2024_2025_predictions.csv,H,19:45:00,H,2.45,2.88,3.4,2.55,3.0,3.1,,,,,,,,,,2.52,3.01,3.35,,,,both,2025-04-04,19:45:00,2025-04-04 19:45:00,681,H,True,376,0.5521292217327459,2.271045437674132,2.55,BFH
2025-04-05,Monza,Como,0.3192261778419332,0.2940614407544821,0.3867123814035846,Away,0.3867123814035846,simulation_2024_2025_predictions.csv,A,14:00:00,A,5.0,3.8,1.7,5.0,3.9,1.67,,,,,,,,,,5.47,3.88,1.68,,,,both,2025-04-05,14:00:00,2025-04-05 14:00:00,682,A,True,377,0.5527859237536656,2.5859011712282625,1.7,B365A
2025-04-05,Parma,Inter,0.2373629551383582,0.2890786113696815,0.4735584334919603,Away,0.4735584334919603,simulation_2024_2025_predictions.csv,A,17:00:00,D,6.5,4.5,1.48,6.5,4.5,1.5,,,,,,,,,,6.73,4.5,1.5,,,,both,2025-04-05,17:00:00,2025-04-05 17:00:00,683,A,False,377,0.5519765739385066,2.111671821840709,1.5,BFA
2025-04-05,Milan,Fiorentina,0.5426438070599836,0.2650228433545787,0.1923333495854376,Home,0.5426438070599836,simulation_2024_2025_predictions.csv,H,19:45:00,D,1.9,3.5,4.2,1.91,3.6,4.1,,,,,,,,,,1.91,3.75,4.08,,,,both,2025-04-05,19:45:00,2025-04-05 19:45:00,684,H,False,377,0.5511695906432749,1.8428294711736395,1.91,BFH
2025-04-06,Lecce,Venezia,0.4459532014220991,0.3168917098048816,0.2371550887730192,Home,0.4459532014220991,simulation_2024_2025_predictions.csv,H,11:30:00,D,2.3,3.1,3.4,2.25,3.1,3.5,,,,,,,,,,2.36,3.07,3.53,,,,both,2025-04-06,11:30:00,2025-04-06 11:30:00,685,H,False,377,0.5503649635036496,2.2423877590991665,2.36,PSH
2025-04-06,Empoli,Cagliari,0.4407258906944911,0.30880012128295,0.2504739880225588,Home,0.4407258906944911,simulation_2024_2025_predictions.csv,H,14:00:00,D,2.45,3.0,3.1,2.55,3.0,3.1,,,,,,,,,,2.6,3.09,3.08,,,,both,2025-04-06,14:00:00,2025-04-06 14:00:00,686,H,False,377,0.5495626822157434,2.268984012770865,2.6,PSH
2025-04-06,Torino,Verona,0.6315707282818257,0.2340854016951308,0.1343438700230435,Home,0.6315707282818257,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.8,3.2,5.25,1.8,3.5,5.0,,,,,,,,,,1.82,3.39,5.21,,,,both,2025-04-06,14:00:00,2025-04-06 14:00:00,687,H,False,377,0.5487627365356623,1.583353938394957,1.82,PSH
2025-04-06,Atalanta,Lazio,0.5430026917982292,0.2672110787291892,0.1897862294725816,Home,0.5430026917982292,simulation_2024_2025_predictions.csv,H,17:00:00,A,1.7,3.8,5.0,1.7,3.9,4.75,,,,,,,,,,1.72,4.04,4.81,,,,both,2025-04-06,17:00:00,2025-04-06 17:00:00,688,H,False,377,0.5479651162790697,1.841611496783488,1.72,PSH
2025-04-06,Roma,Juventus,0.3658894890036773,0.289463959160413,0.3446465518359096,Home,0.3658894890036773,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.5,3.1,3.0,2.55,3.1,3.0,,,,,,,,,,2.55,3.15,3.09,,,,both,2025-04-06,19:45:00,2025-04-06 19:45:00,689,H,False,377,0.5471698113207547,2.7330656661469432,2.55,BFH
2025-04-07,Bologna,Napoli,0.375905363686387,0.2748268733333087,0.3492677629803041,Home,0.375905363686387,simulation_2024_2025_predictions.csv,H,19:45:00,D,2.9,3.0,2.7,2.9,3.0,2.7,,,,,,,,,,3.01,3.07,2.67,,,,both,2025-04-07,19:45:00,2025-04-07 19:45:00,690,H,False,377,0.5463768115942029,2.6602440310862048,3.01,PSH
2025-04-11,Udinese,Milan,0.2429424728054185,0.2600899290165741,0.4969675981780074,Away,0.4969675981780074,simulation_2024_2025_predictions.csv,A,19:45:00,A,4.0,3.6,1.91,4.0,3.6,1.95,,,,,,,,,,4.17,3.61,1.95,,,,both,2025-04-11,19:45:00,2025-04-11 19:45:00,691,A,True,378,0.5470332850940666,2.012203619846083,1.95,BFA
2025-04-12,Venezia,Monza,0.5491320510477,0.2544959516706964,0.1963719972816036,Home,0.5491320510477,simulation_2024_2025_predictions.csv,H,14:00:00,H,1.73,3.6,5.0,1.73,3.7,5.0,,,,,,,,,,1.75,3.77,5.01,,,,both,2025-04-12,14:00:00,2025-04-12 14:00:00,692,H,True,379,0.5476878612716763,1.8210556060096657,1.75,PSH
2025-04-12,Inter,Cagliari,0.7379743226512485,0.1754553046819577,0.0865703726667937,Home,0.7379743226512485,simulation_2024_2025_predictions.csv,H,17:00:00,H,1.33,5.25,8.0,1.33,5.5,10.0,,,,,,,,,,1.35,5.42,8.93,,,,both,2025-04-12,17:00:00,2025-04-12 17:00:00,693,H,True,380,0.5483405483405484,1.3550606969730292,1.35,PSH
2025-04-12,Juventus,Lecce,0.7061088078170833,0.1973040592818832,0.0965871329010335,Home,0.7061088078170833,simulation_2024_2025_predictions.csv,H,19:45:00,H,1.33,4.5,10.0,1.3,5.0,11.0,,,,,,,,,,1.34,5.15,10.15,,,,both,2025-04-12,19:45:00,2025-04-12 19:45:00,694,H,True,381,0.5489913544668588,1.4162123300677605,1.34,PSH
2025-04-13,Atalanta,Bologna,0.4340500055482663,0.2786714644986333,0.2872785299531004,Home,0.4340500055482663,simulation_2024_2025_predictions.csv,H,11:30:00,H,1.95,3.5,3.9,2.0,3.4,3.9,,,,,,,,,,2.04,3.59,3.77,,,,both,2025-04-13,11:30:00,2025-04-13 11:30:00,695,H,True,382,0.5496402877697841,2.303882011789999,2.04,PSH
2025-04-13,Fiorentina,Parma,0.6450571089406121,0.2348513152791931,0.1200915757801949,Home,0.6450571089406121,simulation_2024_2025_predictions.csv,H,14:00:00,D,1.73,3.8,4.75,1.7,3.75,5.0,,,,,,,,,,1.72,3.74,5.33,,,,both,2025-04-13,14:00:00,2025-04-13 14:00:00,696,H,False,382,0.5488505747126436,1.5502503361947542,1.73,B365H
2025-04-13,Verona,Genoa,0.357520856192738,0.2952726457286816,0.3472064980785803,Home,0.357520856192738,simulation_2024_2025_predictions.csv,H,14:00:00,D,3.0,2.9,2.63,3.0,2.88,2.75,,,,,,,,,,3.07,2.92,2.74,,,,both,2025-04-13,14:00:00,2025-04-13 14:00:00,697,H,False,382,0.5480631276901005,2.797039620706503,3.07,PSH
2025-04-13,Como,Torino,0.2357649863430883,0.2733485398587378,0.4908864737981738,Away,0.4908864737981738,simulation_2024_2025_predictions.csv,A,17:00:00,H,1.91,3.5,4.1,1.91,3.4,4.33,,,,,,,,,,1.93,3.49,4.34,,,,both,2025-04-13,17:00:00,2025-04-13 17:00:00,698,A,False,382,0.5472779369627507,2.0371308915127013,4.34,PSA
