season,squad,winner,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Attendance,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,xGA,xGD,xGD/90,Pts,__season_norm,__squad_norm,roster_size,starters_count,age_mean,age_mean_starters,pct_under23,pct_gk,pct_df,pct_mf,pct_fw,goals_tot,assists_tot,xg_tot,xga_proxy,team_xg_per90,conversion_sh_to_g,progressions_tot,yellow_cards,red_cards,top5_mean_gpa,bottom5_mean_gpa,gap_top5_bottom5_gpa,age_std
2023-2024,Salernitana,0,39.0,27.2,44.5,38.0,418.0,3420.0,38.0,30.3,28.7,22.4,51.1,2.0,2.0,91.0,3.0,499.0,30.3,398.0,118.0,29.6,10.47,3.11,0.08,0.25,19.1,,,,,17,2023-2024,salernitana,48.0,20.0,24.39583333333333,27.176470588235293,0.4166666666666667,0.1041666666666666,0.4791666666666667,0.4166666666666667,0.8958333333333334,32.0,25.0,30.6,,0.0732797615879942,,2726.0,91.0,3.0,7.0,0.0,7.0,5.715747501731169
2023-2024,Sassuolo,0,30.0,26.4,43.8,38.0,418.0,3420.0,38.0,39.8,33.8,25.9,59.7,7.0,8.0,71.0,4.0,636.0,39.8,453.0,144.0,31.8,11.92,3.79,0.08,0.24,19.2,,,,,30,2023-2024,sassuolo,38.0,16.0,24.157894736842103,25.4375,0.4210526315789473,0.131578947368421,0.3684210526315789,0.3684210526315789,0.868421052631579,42.0,28.0,40.8,,0.0978625872821278,,3229.0,71.0,4.0,9.0,0.0,9.0,5.217052682436981
2023-2024,Torino,0,30.0,26.4,51.6,38.0,418.0,3420.0,38.0,37.7,36.1,30.1,66.2,2.0,2.0,75.0,2.0,710.0,37.7,432.0,121.0,28.0,11.37,3.18,0.08,0.27,17.1,,,,,53,2023-2024,torino,44.0,14.0,22.954545454545453,26.307692307692307,0.5227272727272727,0.1136363636363636,0.4545454545454545,0.4090909090909091,0.8863636363636364,35.0,29.0,38.3,,0.0918416284770329,,3352.0,75.0,2.0,7.8,0.0,7.8,4.176092228412995
2023-2024,Udinese,0,32.0,25.7,39.3,38.0,418.0,3420.0,38.0,39.1,36.8,28.0,64.9,3.0,4.0,94.0,5.0,602.0,39.1,457.0,134.0,29.3,12.03,3.53,0.07,0.25,18.8,,,,,37,2023-2024,udinese,43.0,18.0,23.13953488372093,25.25,0.4651162790697674,0.1395348837209302,0.3953488372093023,0.3255813953488372,0.8604651162790697,36.0,23.0,40.39999999999999,,0.0969186480435014,,2636.0,94.0,5.0,7.8,0.0,7.8,5.152814281207046
2024-2025,Atalanta,0,32.0,27.1,55.3,38.0,418.0,3420.0,38.0,65.0,59.5,46.9,106.4,5.0,7.0,67.0,1.0,897.0,65.0,538.0,181.0,33.6,14.16,4.76,0.13,0.39,15.0,,,,,74,2024-2025,atalanta,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Bologna,0,30.0,26.4,58.1,38.0,418.0,3420.0,38.0,49.3,43.8,35.2,79.0,6.0,7.0,61.0,4.0,639.0,49.3,505.0,166.0,32.9,13.29,4.37,0.1,0.3,17.5,,,,,62,2024-2025,bologna,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Cagliari,0,28.0,26.6,44.9,38.0,418.0,3420.0,38.0,42.7,40.3,32.0,72.4,3.0,3.0,68.0,3.0,506.0,42.7,421.0,115.0,27.3,11.08,3.03,0.08,0.3,16.0,,,,,36,2024-2025,cagliari,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Como,0,38.0,26.3,54.6,38.0,418.0,3420.0,38.0,45.4,43.9,36.6,80.5,0.0,2.0,87.0,7.0,658.0,45.4,519.0,176.0,33.9,13.66,4.63,0.08,0.25,17.9,,,,,49,2024-2025,como,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Empoli,0,34.0,25.4,41.7,38.0,418.0,3420.0,38.0,32.5,30.1,22.9,53.1,2.0,3.0,68.0,5.0,428.0,32.5,367.0,107.0,29.2,9.66,2.82,0.08,0.27,19.1,,,,,31,2024-2025,empoli,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Fiorentina,0,34.0,26.3,51.0,38.0,418.0,3420.0,38.0,48.9,42.6,35.1,77.7,6.0,8.0,82.0,3.0,620.0,48.9,439.0,166.0,37.8,11.55,4.37,0.12,0.31,18.0,,,,,65,2024-2025,fiorentina,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Genoa,0,37.0,26.2,45.6,38.0,418.0,3420.0,38.0,37.2,35.5,26.8,62.3,0.0,2.0,71.0,1.0,470.0,37.2,383.0,117.0,30.5,10.08,3.08,0.09,0.3,17.7,,,,,43,2024-2025,genoa,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Hellas Verona,0,32.0,25.1,38.7,38.0,418.0,3420.0,38.0,33.8,32.3,24.8,57.1,2.0,2.0,98.0,9.0,449.0,33.8,372.0,95.0,25.5,9.79,2.5,0.08,0.31,17.7,,,,,37,2024-2025,hellas verona,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Inter,0,26.0,29.4,59.4,38.0,418.0,3420.0,38.0,66.9,60.1,48.3,108.5,8.0,9.0,56.0,1.0,694.0,66.9,565.0,179.0,31.7,14.87,4.71,0.12,0.38,16.3,,,,,81,2024-2025,inter,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Juventus,0,29.0,24.6,57.2,38.0,418.0,3420.0,38.0,51.0,46.3,35.9,82.2,6.0,6.0,67.0,3.0,810.0,51.0,509.0,175.0,34.4,13.39,4.61,0.1,0.29,17.3,,,,,70,2024-2025,juventus,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Lazio,0,27.0,27.1,55.1,38.0,418.0,3420.0,38.0,57.2,52.0,38.5,90.4,6.0,7.0,93.0,7.0,774.0,57.2,528.0,185.0,35.0,13.89,4.87,0.1,0.29,17.7,,,,,65,2024-2025,lazio,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Lecce,0,31.0,26.1,43.8,38.0,418.0,3420.0,38.0,34.6,31.8,24.5,56.3,3.0,4.0,61.0,7.0,519.0,34.6,450.0,119.0,26.4,11.84,3.13,0.05,0.2,19.3,,,,,34,2024-2025,lecce,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Milan,0,35.0,25.6,53.9,38.0,418.0,3420.0,38.0,63.7,57.5,46.8,104.4,4.0,8.0,70.0,6.0,915.0,63.7,555.0,185.0,33.3,14.61,4.87,0.1,0.3,17.9,,,,,63,2024-2025,milan,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Monza,0,36.0,26.8,48.5,38.0,418.0,3420.0,38.0,29.9,27.7,20.9,48.6,3.0,3.0,90.0,3.0,533.0,29.9,333.0,99.0,29.7,8.76,2.61,0.07,0.24,18.3,,,,,18,2024-2025,monza,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Napoli,1,27.0,28.6,54.6,38.0,418.0,3420.0,38.0,52.9,49.1,39.1,88.2,4.0,5.0,47.0,0.0,739.0,52.9,499.0,150.0,30.1,13.13,3.95,0.1,0.35,16.2,,,,,82,2024-2025,napoli,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Parma,0,32.0,23.8,44.2,38.0,418.0,3420.0,38.0,43.1,37.6,29.3,66.9,6.0,7.0,78.0,6.0,578.0,43.1,418.0,140.0,33.5,11.0,3.68,0.09,0.26,19.3,,,,,36,2024-2025,parma,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Roma,0,28.0,26.5,53.9,38.0,418.0,3420.0,38.0,53.0,46.7,35.0,81.7,8.0,8.0,66.0,1.0,691.0,53.0,514.0,162.0,31.5,13.53,4.26,0.09,0.29,17.9,,,,,69,2024-2025,roma,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Torino,0,31.0,26.7,47.5,38.0,418.0,3420.0,38.0,34.6,31.6,22.5,54.0,2.0,4.0,80.0,3.0,529.0,34.6,383.0,123.0,32.1,10.08,3.24,0.09,0.28,18.6,,,,,44,2024-2025,torino,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Udinese,0,31.0,26.4,47.2,38.0,418.0,3420.0,38.0,38.2,35.0,27.2,62.1,2.0,4.0,88.0,5.0,566.0,38.2,430.0,137.0,31.9,11.32,3.61,0.09,0.28,17.7,,,,,44,2024-2025,udinese,,,,,,,,,,,,,,,,,,,,,,
2024-2025,Venezia,0,36.0,25.4,45.1,38.0,418.0,3420.0,38.0,35.8,32.0,22.2,54.2,4.0,5.0,75.0,2.0,507.0,35.8,381.0,120.0,31.5,10.03,3.16,0.07,0.23,18.5,,,,,29,2024-2025,venezia,,,,,,,,,,,,,,,,,,,,,,
