Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,Result,home_season_pts,home_season_wins,home_season_draws,home_season_losses,home_season_gf,home_season_ga,home_season_matches,home_season_avg_shots,home_recent_pts_mean,home_recent_gd_mean,home_recent_matches,home_days_since_last,home_days_since_log,home_recent_shots_sum,home_recent_goals_sum,home_recent_conversion,home_recent_pts_ma_3,home_recent_pts_ma_5,home_recent_pts_ma_10,home_elo,away_season_pts,away_season_wins,away_season_draws,away_season_losses,away_season_gf,away_season_ga,away_season_matches,away_season_avg_shots,away_recent_pts_mean,away_recent_gd_mean,away_recent_matches,away_days_since_last,away_days_since_log,away_recent_shots_sum,away_recent_goals_sum,away_recent_conversion,away_recent_pts_ma_3,away_recent_pts_ma_5,away_recent_pts_ma_10,away_elo,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_pts_mean,elo_diff
2022-10-10,Fiorentina,Lazio,0,4,A,0,2,A,,24,10,3,6,17,9,9,2,4,1,0,0,season-2223.csv,A,9,2,3,3,7,7,8,16.125,1.2,-0.1,10,8,2.1972245773362196,154.0,10.0,0.06493506493506493,1.0,0.8,1.2,1545.9125512148191,17,5,2,1,17,5,8,11.25,1.9,1.2,10,8,2.1972245773362196,127.0,22.0,0.1732283464566929,3.0,2.0,1.9,1647.204418292529,0.8,1.6,0.6,-101.29186707770987
2022-10-15,Empoli,Monza,1,0,H,1,0,H,,11,16,5,4,17,14,2,9,5,3,0,1,season-2223.csv,H,8,1,5,3,8,11,9,12.444444444444445,1.1,-0.2,10,6,1.9459101490553132,119.0,9.0,0.07563025210084033,1.3333333333333333,1.0,1.1,1465.4906854270394,10,3,1,5,9,14,9,10.222222222222221,1.1111111111111112,-0.5555555555555556,9,6,1.9459101490553132,92.0,9.0,0.09782608695652174,3.0,2.0,1.1111111111111112,1493.5631774597416,0.0,0.0,0.0,-28.072492032702257
2022-10-15,Torino,Juventus,0,1,A,0,0,D,,15,14,2,8,11,8,3,6,2,0,0,0,season-2223.csv,A,11,3,2,4,8,11,9,12.777777777777779,1.1,-0.6,10,6,1.9459101490553132,128.0,8.0,0.0625,0.3333333333333333,0.8,1.1,1518.5842376975736,13,3,4,2,12,7,9,12.88888888888889,1.3,0.3,10,7,2.0794415416798357,117.0,12.0,0.10256410256410256,1.0,1.0,1.3,1661.6024917792874,1.0,2.0,0.4,-143.01825408171385
2022-10-15,Atalanta,Sassuolo,2,1,H,1,1,D,,16,11,4,3,10,8,3,3,1,4,0,0,season-2223.csv,H,21,6,3,0,14,5,9,10.777777777777779,2.1,0.8,10,6,1.9459101490553132,137.0,14.0,0.10218978102189781,2.3333333333333335,2.2,2.1,1660.6288974223094,12,3,3,3,11,10,9,13.777777777777779,1.2,-0.2,10,7,2.0794415416798357,139.0,11.0,0.07913669064748201,2.0,1.4,1.2,1550.879477024101,2.6,1.2,2.0,109.74942039820826
2022-10-16,Inter,Salernitana,2,0,H,1,0,H,,16,8,6,3,12,14,6,4,0,1,0,0,season-2223.csv,H,15,5,0,4,16,14,9,16.88888888888889,1.8,0.5,10,8,2.1972245773362196,179.0,19.0,0.10614525139664804,1.0,1.2,1.8,1739.7751239384947,10,2,4,3,12,14,9,12.555555555555555,1.0,-0.6,10,7,2.0794415416798357,138.0,12.0,0.08695652173913043,1.0,1.0,1.0,1454.4359259065484,5.0,0.0,3.0,285.33919803194635
2022-10-16,Lazio,Udinese,0,0,D,0,0,D,,8,12,3,2,8,11,7,3,1,4,0,0,season-2223.csv,D,20,6,2,1,21,5,9,11.11111111111111,2.1,1.6,10,6,1.9459101490553132,119.0,24.0,0.20168067226890757,3.0,2.4,2.1,1657.167235540447,20,6,2,1,19,10,9,14.0,2.3,1.3,10,7,2.0794415416798357,145.0,23.0,0.15862068965517243,2.3333333333333335,2.6,2.3,1567.7745182385404,1.4,1.6,1.2,89.39271730190671
2022-10-16,Spezia,Cremonese,2,2,D,2,1,H,,15,24,6,4,12,11,6,8,2,0,0,0,season-2223.csv,D,8,2,2,5,7,17,9,9.0,0.8,-1.3,10,7,2.0794415416798357,97.0,7.0,0.07216494845360824,1.0,0.8,0.8,1438.5114953083043,3,0,3,6,7,19,9,12.666666666666666,0.3333333333333333,-1.3333333333333333,9,7,2.0794415416798357,114.0,7.0,0.06140350877192982,0.3333333333333333,0.6,0.3333333333333333,1469.8426667176127,0.0,0.0,0.0,-31.331171409308354
2022-10-16,Napoli,Bologna,3,2,H,1,1,D,,30,16,11,3,6,10,6,4,0,4,0,0,season-2223.csv,H,23,7,2,0,22,7,9,19.0,2.6,1.8,10,7,2.0794415416798357,181.0,25.0,0.13812154696132597,3.0,3.0,2.6,1739.4576721362928,7,1,4,4,8,14,9,11.88888888888889,1.0,-0.5,10,8,2.1972245773362196,118.0,9.0,0.07627118644067797,0.3333333333333333,1.0,1.0,1467.308082913074,2.0,0.4,2.6,272.14958922321875
2022-10-16,Verona,Milan,1,2,A,1,1,D,,19,16,5,6,7,9,9,3,3,2,0,0,season-2223.csv,A,5,1,2,6,8,17,9,11.0,0.6,-0.9,10,7,2.0794415416798357,109.0,11.0,0.10091743119266056,0.0,0.6,0.6,1484.0402093660855,20,6,2,1,18,9,9,17.666666666666668,2.3,1.2,10,8,2.1972245773362196,177.0,21.0,0.11864406779661017,2.0,2.4,2.3,1755.6274036025804,1.2,2.2,0.4,-271.58719423649495
2022-10-17,Lecce,Fiorentina,1,1,D,1,0,H,,6,10,2,5,15,16,2,8,5,5,1,0,season-2223.csv,D,7,1,4,4,8,11,9,9.222222222222221,0.7,-0.4,10,8,2.1972245773362196,95.0,11.0,0.11578947368421053,1.3333333333333333,1.0,0.7,1433.4710354746492,9,2,3,4,7,11,9,17.0,1.2,-0.2,10,7,2.0794415416798357,166.0,9.0,0.05421686746987952,1.0,0.8,1.2,1535.949733966901,1.0,1.5,1.5,-102.47869849225185
2022-10-17,Sampdoria,Roma,0,1,A,0,1,A,,8,7,1,4,20,20,4,3,5,3,0,0,season-2223.csv,A,3,0,3,6,5,17,9,10.222222222222221,0.3,-1.5,10,9,2.302585092994046,101.0,5.0,0.04950495049504951,0.3333333333333333,0.2,0.3,1420.9940401433241,19,6,1,2,12,9,9,16.11111111111111,2.2,0.6,10,8,2.1972245773362196,159.0,15.0,0.09433962264150944,2.0,1.8,2.2,1639.6574610145683,0.8,1.0,0.8,-218.66342087124417
2022-10-21,Juventus,Empoli,4,0,H,1,0,H,,21,12,7,4,13,11,6,4,2,2,0,0,season-2223.csv,H,16,4,4,2,13,7,10,13.0,1.6,0.6,10,6,1.9459101490553132,130.0,13.0,0.1,2.0,1.4,1.6,1670.370615574725,11,2,5,3,9,11,10,12.3,1.1,-0.2,10,6,1.9459101490553132,123.0,9.0,0.07317073170731707,1.3333333333333333,1.4,1.1,1473.4495230365012,1.5,1.0,2.25,196.92109253822377
2022-10-22,Salernitana,Spezia,1,0,H,0,0,D,,17,14,4,2,9,8,4,7,2,4,0,0,season-2223.csv,H,10,2,4,4,12,16,10,12.1,1.0,-0.4,10,6,1.9459101490553132,121.0,12.0,0.09917355371900827,1.0,0.8,1.0,1452.4733497618145,9,2,3,5,9,19,10,9.6,0.9,-1.0,10,6,1.9459101490553132,96.0,9.0,0.09375,0.3333333333333333,0.8,0.9,1436.5603873028847,1.5,2.0,0.5,15.91296245892977
2022-10-22,Milan,Monza,4,1,H,2,0,H,,12,16,7,6,18,9,2,2,1,1,0,0,season-2223.csv,H,23,7,2,1,20,10,10,17.5,2.3,1.0,10,6,1.9459101490553132,175.0,20.0,0.11428571428571428,3.0,2.4,2.3,1761.0545962523129,10,3,1,6,9,15,10,10.8,1.0,-0.6,10,7,2.0794415416798357,108.0,9.0,0.08333333333333333,2.0,2.0,1.0,1485.6043398502798,0.0,0.0,0.0,275.4502564020331
2022-10-22,Fiorentina,Inter,3,4,A,1,2,A,,10,8,4,7,15,14,1,2,4,3,0,0,season-2223.csv,A,10,2,4,4,8,12,10,16.3,1.0,-0.4,10,5,1.791759469228055,163.0,8.0,0.049079754601226995,0.3333333333333333,0.8,1.0,1535.8783924997924,18,6,0,4,18,14,10,16.8,1.8,0.4,10,6,1.9459101490553132,168.0,18.0,0.10714285714285714,2.0,1.8,1.8,1741.7377000832287,1.0,2.0,0.4,-205.85930758343625
2022-10-23,Udinese,Torino,1,2,A,1,1,D,,16,15,4,4,12,15,7,4,3,4,0,0,season-2223.csv,A,21,6,3,1,19,10,10,13.8,2.1,0.9,10,7,2.0794415416798357,138.0,19.0,0.13768115942028986,1.6666666666666667,2.2,2.1,1572.7430268105252,11,3,2,5,8,12,10,13.0,1.1,-0.4,10,8,2.1972245773362196,130.0,8.0,0.06153846153846154,0.3333333333333333,0.2,1.1,1509.816113902136,1.2,1.2,1.2,62.92691290838911
2022-10-23,Bologna,Lecce,2,0,H,2,0,H,,12,9,3,3,11,14,9,4,5,2,0,0,season-2223.csv,H,7,1,4,5,10,17,10,12.3,0.7,-0.7,10,7,2.0794415416798357,123.0,10.0,0.08130081300813008,0.3333333333333333,0.8,0.7,1465.2069584680423,8,1,5,4,9,12,10,8.9,0.8,-0.3,10,6,1.9459101490553132,89.0,9.0,0.10112359550561797,0.6666666666666666,1.2,0.8,1433.5423769417578,3.0,2.0,3.0,31.664581526284564
2022-10-23,Atalanta,Lazio,0,2,A,0,1,A,,7,12,0,5,15,9,5,8,4,2,1,0,season-2223.csv,A,24,7,3,0,16,6,10,11.3,2.4,1.0,10,8,2.1972245773362196,113.0,16.0,0.1415929203539823,2.3333333333333335,2.2,2.4,1665.2320735380627,21,6,3,1,21,5,10,10.8,2.1,1.6,10,7,2.0794415416798357,108.0,21.0,0.19444444444444445,2.3333333333333335,2.6,2.1,1652.1987269684623,2.0,1.6,1.6,13.033346569600326
2022-10-23,Roma,Napoli,0,1,A,0,0,D,,6,12,0,5,14,12,3,4,3,4,0,0,season-2223.csv,A,22,7,1,2,13,9,10,15.2,2.2,0.4,10,6,1.9459101490553132,152.0,13.0,0.08552631578947369,3.0,2.4,2.2,1646.3689385693742,26,8,2,0,25,9,10,20.1,2.6,1.6,10,7,2.0794415416798357,201.0,25.0,0.12437810945273632,3.0,3.0,2.6,1741.5587965813245,0.4,1.8,0.4,-95.18985801195026
2022-10-24,Sassuolo,Verona,2,1,H,1,1,D,,14,13,3,5,7,19,4,5,1,3,0,0,season-2223.csv,H,12,3,3,4,12,12,10,13.5,1.2,0.0,10,9,2.302585092994046,135.0,12.0,0.08888888888888889,1.0,1.2,1.2,1546.2763009083478,5,1,2,7,9,19,10,11.8,0.5,-1.0,10,8,2.1972245773362196,118.0,9.0,0.07627118644067797,0.0,0.0,0.5,1478.613016716353,2.6,2.2,2.0,67.66328419199476
2022-10-24,Cremonese,Sampdoria,0,1,A,0,0,D,,21,8,4,4,16,15,5,1,3,4,0,0,season-2223.csv,A,4,0,4,6,9,21,10,13.8,0.4,-1.2,10,8,2.1972245773362196,138.0,9.0,0.06521739130434782,0.6666666666666666,0.6,0.4,1471.7937747230324,3,0,3,7,5,18,10,10.0,0.3,-1.3,10,7,2.0794415416798357,100.0,5.0,0.05,0.3333333333333333,0.2,0.3,1414.2825625885182,0.0,0.0,0.0,57.51121213451415
2022-10-29,Inter,Sampdoria,3,0,H,2,0,H,,17,9,8,2,5,13,3,3,1,6,0,0,season-2223.csv,H,21,7,0,4,22,17,11,16.0,1.8,0.4,10,7,2.0794415416798357,157.0,20.0,0.12738853503184713,3.0,1.8,1.8,1748.7817349986938,6,1,3,7,6,18,11,9.818181818181818,0.6,-1.0,10,5,1.791759469228055,97.0,6.0,0.061855670103092786,1.3333333333333333,0.8,0.6,1428.5290811351074,2.6,1.2,2.0,320.2526538635864
2022-10-29,Napoli,Sassuolo,4,0,H,3,0,H,,18,10,6,6,5,6,11,5,0,3,0,1,season-2223.csv,H,29,9,2,0,26,9,11,19.363636363636363,2.6,1.4,10,6,1.9459101490553132,188.0,21.0,0.11170212765957446,3.0,3.0,2.6,1751.6972347518179,15,4,3,4,14,13,11,13.545454545454545,1.5,0.4,10,5,1.791759469228055,130.0,14.0,0.1076923076923077,1.0,1.8,1.5,1551.7932764041022,2.6,1.6,1.6,199.90395834771562
2022-10-29,Lecce,Juventus,0,1,A,0,0,D,,5,13,0,5,16,13,7,7,3,5,0,0,season-2223.csv,A,8,1,5,5,9,14,11,8.909090909090908,0.8,-0.4,10,6,1.9459101490553132,88.0,8.0,0.09090909090909091,0.3333333333333333,1.0,0.8,1427.1604262089782,19,5,4,2,17,7,11,13.727272727272727,1.6,0.7,10,8,2.1972245773362196,137.0,14.0,0.10218978102189781,2.0,1.8,1.6,1673.4359262779342,0.5,2.5,0.5,-246.27550006895603
2022-10-30,Empoli,Atalanta,0,2,A,0,1,A,,13,20,3,6,10,13,7,2,2,1,0,0,season-2223.csv,A,11,2,5,4,9,15,11,12.272727272727273,1.1,-0.5,10,9,2.302585092994046,117.0,9.0,0.07692307692307693,1.3333333333333333,1.4,1.1,1470.384212333292,24,7,3,1,16,8,11,10.909090909090908,2.1,0.6,10,7,2.0794415416798357,111.0,14.0,0.12612612612612611,1.3333333333333333,2.0,2.1,1652.088834817712,1.25,1.5,1.75,-181.70462248442004
2022-10-30,Cremonese,Udinese,0,0,D,0,0,D,,13,13,2,3,8,9,7,4,1,0,0,0,season-2223.csv,D,4,0,4,7,9,22,11,14.454545454545455,0.4,-1.2,10,6,1.9459101490553132,146.0,7.0,0.04794520547945205,0.3333333333333333,0.4,0.4,1457.5472561764432,21,6,3,2,20,12,11,14.0,2.1,1.0,10,7,2.0794415416798357,145.0,18.0,0.12413793103448276,0.6666666666666666,1.6,2.1,1558.3695913143665,0.0,0.0,0.0,-100.82233513792335
2022-10-30,Spezia,Fiorentina,1,2,A,1,1,D,,10,27,6,5,19,14,5,5,5,3,1,0,season-2223.csv,A,9,2,3,6,9,20,11,10.0,0.6,-1.2,10,8,2.1972245773362196,101.0,8.0,0.07920792079207921,0.3333333333333333,0.8,0.6,1429.778123545102,10,2,4,5,11,16,11,15.727272727272727,0.7,-0.6,10,8,2.1972245773362196,146.0,8.0,0.0547945205479452,0.3333333333333333,0.8,0.7,1528.8343575843273,0.75,2.5,0.25,-99.05623403922527
2022-10-30,Lazio,Salernitana,1,3,A,1,0,H,,13,10,4,6,10,7,4,5,3,3,0,0,season-2223.csv,A,24,7,3,1,23,5,11,10.909090909090908,2.1,1.7,10,7,2.0794415416798357,111.0,21.0,0.1891891891891892,2.3333333333333335,2.6,2.1,1665.341965688813,13,3,4,4,13,16,11,12.545454545454545,1.3,-0.2,10,8,2.1972245773362196,125.0,13.0,0.104,2.0,1.2,1.3,1459.255613519597,3.0,0.0,3.0,206.08635216921584
2022-10-30,Torino,Milan,2,1,H,2,0,H,,7,12,4,1,11,16,6,1,5,2,0,0,season-2223.csv,H,14,4,2,5,10,13,11,13.181818181818182,1.1,-0.4,10,7,2.0794415416798357,132.0,8.0,0.06060606060606061,1.3333333333333333,0.8,1.1,1524.1895493982947,26,8,2,1,24,11,11,17.0,2.3,1.1,10,8,2.1972245773362196,173.0,20.0,0.11560693641618497,3.0,2.4,2.3,1763.120260167983,0.0,2.2,0.2,-238.93071076968818
2022-10-31,Verona,Roma,1,3,A,1,1,D,,7,14,3,6,9,9,2,4,3,1,1,0,season-2223.csv,A,5,1,2,8,10,21,11,11.909090909090908,0.5,-0.8,10,7,2.0794415416798357,125.0,8.0,0.064,0.0,0.0,0.5,1473.0960412205986,22,7,1,3,13,10,11,14.363636363636363,1.9,0.2,10,8,2.1972245773362196,138.0,12.0,0.08695652173913043,2.0,1.8,1.9,1636.2305003988808,1.4,1.8,1.0,-163.1344591782822
2022-10-31,Monza,Bologna,1,2,A,0,0,D,,9,10,3,5,13,18,4,5,4,2,0,0,season-2223.csv,A,10,3,1,7,10,19,11,11.272727272727273,1.0,-0.8,10,9,2.302585092994046,109.0,9.0,0.08256880733944955,1.0,1.8,1.0,1483.5386759346097,10,2,4,5,12,17,11,12.272727272727273,1.0,-0.4,10,8,2.1972245773362196,124.0,11.0,0.08870967741935484,1.3333333333333333,0.8,1.0,1471.588909200822,0.0,0.0,0.0,11.949766733787783
2022-11-04,Udinese,Lecce,1,1,D,0,1,A,,16,9,5,1,12,18,3,2,2,3,0,0,season-2223.csv,D,22,6,4,2,20,12,12,13.916666666666666,2.1,1.0,10,5,1.791759469228055,143.0,18.0,0.1258741258741259,0.6666666666666666,1.2,2.1,1558.345922650689,8,1,5,6,9,15,12,8.583333333333334,0.8,-0.4,10,6,1.9459101490553132,86.0,8.0,0.09302325581395349,0.3333333333333333,0.4,0.8,1421.1382756592693,1.0,1.0,1.5,137.20764699141978
2022-11-05,Empoli,Sassuolo,1,0,H,0,0,D,,17,10,1,3,11,11,3,6,2,0,0,0,season-2223.csv,H,11,2,5,5,9,17,12,12.333333333333334,1.0,-0.7,10,6,1.9459101490553132,126.0,9.0,0.07142857142857142,1.0,0.8,1.0,1462.6934477079367,15,4,3,5,14,17,12,13.25,1.2,-0.1,10,7,2.0794415416798357,128.0,13.0,0.1015625,1.0,1.2,1.2,1548.7722676216702,1.75,2.25,1.5,-86.07881991373347
2022-11-05,Salernitana,Cremonese,2,2,D,2,1,H,,11,11,2,5,14,10,2,2,2,2,0,0,season-2223.csv,D,16,4,4,4,16,17,12,12.333333333333334,1.5,0.0,10,6,1.9459101490553132,118.0,16.0,0.13559322033898305,2.0,1.8,1.5,1476.324749566822,5,0,5,7,9,22,12,14.333333333333334,0.5,-1.1,10,6,1.9459101490553132,145.0,7.0,0.04827586206896552,0.6666666666666666,0.6,0.5,1457.5709248401206,0.0,0.0,0.0,18.753824726701396
2022-11-05,Atalanta,Napoli,1,2,A,1,2,A,,17,7,4,5,10,9,5,2,5,1,0,0,season-2223.csv,A,27,8,3,1,18,8,12,11.666666666666666,2.3,0.8,10,6,1.9459101490553132,120.0,15.0,0.125,2.0,2.0,2.3,1659.7795994430674,32,10,2,0,30,9,12,19.25,2.6,1.4,10,7,2.0794415416798357,184.0,21.0,0.11413043478260869,3.0,3.0,2.6,1754.71824353425,2.2,2.2,1.8,-94.9386440911826
2022-11-05,Milan,Spezia,2,1,H,1,0,H,,23,13,11,5,12,13,3,6,6,4,1,0,season-2223.csv,H,26,8,2,2,25,13,12,16.583333333333332,2.2,1.0,10,6,1.9459101490553132,167.0,20.0,0.11976047904191617,2.0,2.4,2.2,1749.321842459672,9,2,3,7,10,22,12,10.0,0.6,-1.0,10,6,1.9459101490553132,109.0,9.0,0.08256880733944955,0.3333333333333333,0.2,0.6,1419.750959844006,1.5,1.25,1.5,329.57088261566605
2022-11-06,Roma,Lazio,0,1,A,0,1,A,,8,5,2,3,18,14,4,2,2,3,0,0,season-2223.csv,A,25,8,1,3,16,11,12,14.333333333333334,1.9,0.3,10,6,1.9459101490553132,125.0,14.0,0.112,2.0,2.4,1.9,1644.433085059158,24,7,3,2,24,8,12,11.083333333333334,2.0,1.5,10,7,2.0794415416798357,117.0,22.0,0.18803418803418803,1.3333333333333333,2.0,2.0,1648.272829641588,1.6,1.4,1.4,-3.8397445824300576
2022-11-06,Sampdoria,Fiorentina,0,2,A,0,1,A,,14,5,2,4,10,18,4,4,1,0,0,0,season-2223.csv,A,6,1,3,8,6,21,12,9.75,0.5,-1.3,10,8,2.1972245773362196,96.0,6.0,0.0625,1.0,0.8,0.5,1426.8946288378895,13,3,4,5,13,17,12,16.666666666666668,0.9,-0.5,10,7,2.0794415416798357,154.0,10.0,0.06493506493506493,1.3333333333333333,0.8,0.9,1538.8615212854234,2.0,2.2,1.8,-111.96689244753384
2022-11-06,Juventus,Inter,2,0,H,0,0,D,,8,14,3,4,16,13,2,8,2,2,0,0,season-2223.csv,H,22,6,4,2,18,7,12,13.666666666666666,1.8,0.8,10,8,2.1972245773362196,140.0,15.0,0.10714285714285714,3.0,2.4,1.8,1679.458076827643,24,8,0,4,25,17,12,16.083333333333332,1.8,0.4,10,8,2.1972245773362196,155.0,20.0,0.12903225806451613,3.0,2.4,1.8,1750.4161872959116,1.2,1.2,1.4,-70.95811046826861
2022-11-06,Bologna,Torino,2,1,H,0,1,A,,9,7,5,2,14,17,3,1,3,3,0,0,season-2223.csv,H,13,3,4,5,14,18,12,12.083333333333334,1.2,-0.3,10,6,1.9459101490553132,117.0,12.0,0.10256410256410256,2.0,1.4,1.2,1484.7040138497798,17,5,2,5,12,14,12,12.666666666666666,1.3,-0.3,10,7,2.0794415416798357,129.0,10.0,0.07751937984496124,2.0,1.4,1.3,1537.9879671066055,0.8,1.0,0.8,-53.283953256825725
2022-11-06,Monza,Verona,2,0,H,0,0,D,,14,7,3,2,10,10,5,2,3,1,0,1,season-2223.csv,H,10,3,1,8,11,21,12,11.083333333333334,1.0,-0.5,10,6,1.9459101490553132,114.0,10.0,0.08771929824561403,0.0,1.2,1.0,1470.4235712856519,5,1,2,9,11,24,12,11.5,0.4,-1.0,10,6,1.9459101490553132,113.0,8.0,0.07079646017699115,0.0,0.0,0.4,1464.8934565603215,0.0,0.0,0.0,5.53011472533035
2022-11-08,Spezia,Udinese,1,1,D,1,1,D,,21,10,6,2,12,12,9,0,3,3,0,0,season-2223.csv,D,9,2,3,8,11,24,13,10.23076923076923,0.5,-1.1,10,3,1.3862943611198906,115.0,8.0,0.06956521739130435,0.0,0.2,0.5,1418.1952297183855,23,6,5,2,21,13,13,14.076923076923077,1.9,0.9,10,4,1.6094379124341003,144.0,17.0,0.11805555555555555,0.6666666666666666,0.8,1.9,1552.4129544784118,1.25,1.0,1.5,-134.21772476002639
2022-11-08,Cremonese,Milan,0,0,D,0,0,D,,6,16,1,5,16,10,2,4,4,3,0,0,season-2223.csv,D,6,0,6,7,11,24,13,14.076923076923077,0.6,-1.0,10,3,1.3862943611198906,140.0,8.0,0.05714285714285714,0.6666666666666666,0.6,0.6,1460.8617677251918,29,9,2,2,27,14,13,17.076923076923077,2.2,0.9,10,3,1.3862943611198906,171.0,20.0,0.11695906432748537,2.0,2.4,2.2,1750.8775725852927,0.0,0.0,0.0,-290.01580486010084
2022-11-08,Napoli,Empoli,2,0,H,0,0,D,,18,6,4,1,12,16,5,0,1,6,0,1,season-2223.csv,H,35,11,2,0,32,10,13,18.307692307692307,2.8,1.5,10,3,1.3862943611198906,178.0,23.0,0.12921348314606743,3.0,3.0,2.8,1764.863910763248,14,3,5,5,10,17,13,12.692307692307692,1.2,-0.6,10,3,1.3862943611198906,134.0,9.0,0.06716417910447761,1.0,1.4,1.2,1472.2929782277672,2.0,1.75,0.75,292.5709325354808
2022-11-09,Torino,Sampdoria,2,0,H,1,0,H,,8,11,5,1,14,21,4,3,1,3,0,0,season-2223.csv,H,17,5,2,6,13,16,13,12.23076923076923,1.0,-0.5,10,3,1.3862943611198906,122.0,9.0,0.07377049180327869,2.0,1.4,1.0,1529.324518037138,6,1,3,9,6,23,13,10.076923076923077,0.5,-1.1,10,3,1.3862943611198906,93.0,6.0,0.06451612903225806,1.0,0.8,0.5,1417.2389275473,1.6,1.4,1.4,112.08559048983807
2022-11-09,Inter,Bologna,6,1,H,3,1,H,,13,10,7,4,10,11,4,4,1,5,0,0,season-2223.csv,H,24,8,0,5,25,19,13,15.923076923076923,1.8,0.4,10,3,1.3862943611198906,150.0,19.0,0.12666666666666668,2.0,2.4,1.8,1741.2501386546962,16,4,4,5,16,19,13,11.846153846153847,1.5,0.0,10,3,1.3862943611198906,118.0,14.0,0.11864406779661017,3.0,2.0,1.5,1493.3674629192474,2.4,1.2,1.8,247.88267573544886
2022-11-09,Lecce,Atalanta,2,1,H,2,1,H,,15,12,3,4,11,12,4,3,1,2,0,0,season-2223.csv,H,9,1,6,6,10,16,13,8.615384615384615,0.8,-0.4,10,5,1.791759469228055,80.0,8.0,0.1,0.3333333333333333,0.4,0.8,1427.0712438315466,27,8,3,2,19,10,13,12.076923076923077,2.0,0.6,10,4,1.6094379124341003,122.0,15.0,0.12295081967213115,1.0,1.4,2.0,1649.6339322140693,1.5,5.0,0.0,-222.56268838252277
2022-11-09,Sassuolo,Roma,1,1,D,0,0,D,,14,10,6,4,11,11,3,2,5,3,0,0,season-2223.csv,D,15,4,3,6,14,18,13,13.0,1.1,-0.2,10,4,1.6094379124341003,117.0,11.0,0.09401709401709402,1.0,0.6,1.1,1539.1727371018396,25,8,1,4,16,12,13,13.846153846153847,1.8,0.2,10,3,1.3862943611198906,125.0,13.0,0.104,1.0,1.8,1.8,1631.7339413438233,1.8,1.6,1.2,-92.56120424198366
2022-11-09,Fiorentina,Salernitana,2,1,H,1,0,H,,18,4,7,1,10,11,4,3,0,1,0,0,season-2223.csv,H,16,4,4,5,15,17,13,15.76923076923077,1.1,-0.3,10,3,1.3862943611198906,149.0,12.0,0.08053691275167785,2.0,1.4,1.1,1548.517222576013,17,4,5,4,18,19,13,12.23076923076923,1.3,-0.4,10,4,1.6094379124341003,120.0,14.0,0.11666666666666667,2.3333333333333335,2.0,1.3,1473.0339066817508,2.5,1.0,1.5,75.4833158942622
2022-11-10,Verona,Juventus,0,1,A,0,0,D,,15,11,2,3,14,13,5,4,3,2,0,1,season-2223.csv,A,5,1,2,10,11,26,13,11.153846153846153,0.4,-1.1,10,4,1.6094379124341003,106.0,8.0,0.07547169811320754,0.0,0.0,0.4,1457.840772186789,25,7,4,2,20,7,13,13.23076923076923,2.0,1.0,10,4,1.6094379124341003,134.0,16.0,0.11940298507462686,3.0,2.4,2.0,1688.6241254688584,1.2,1.2,1.6,-230.78335328206936
2022-11-10,Lazio,Monza,1,0,H,0,0,D,,12,8,4,0,15,14,4,3,2,1,0,0,season-2223.csv,H,27,8,3,2,25,8,13,10.615384615384615,2.0,1.4,10,4,1.6094379124341003,111.0,20.0,0.18018018018018017,2.0,2.0,2.0,1660.9719733569227,13,4,1,8,13,21,13,11.307692307692308,1.3,-0.2,10,4,1.6094379124341003,118.0,11.0,0.09322033898305085,1.0,1.2,1.3,1477.4762556591843,0.0,0.0,0.0,183.49571769773843
2022-11-11,Empoli,Cremonese,2,0,H,0,0,D,,13,19,6,5,9,14,4,9,1,2,0,0,season-2223.csv,H,14,3,5,6,10,19,14,12.214285714285714,1.1,-0.8,10,3,1.3862943611198906,124.0,8.0,0.06451612903225806,1.0,1.2,1.1,1470.40286270574,7,0,7,7,11,24,14,13.5,0.7,-0.8,10,3,1.3862943611198906,135.0,7.0,0.05185185185185185,1.0,0.8,0.7,1465.843770983023,0.0,0.0,0.0,4.559091722717085
2022-11-12,Napoli,Udinese,3,2,H,2,0,H,,15,10,5,4,12,13,5,3,2,3,0,0,season-2223.csv,H,38,12,2,0,34,10,14,18.285714285714285,3.0,1.7,10,4,1.6094379124341003,177.0,24.0,0.13559322033898305,3.0,3.0,3.0,1766.7540262852751,24,6,6,2,22,14,14,13.785714285714286,1.7,0.8,10,4,1.6094379124341003,146.0,17.0,0.11643835616438356,1.0,0.8,1.7,1551.4312611506746,3.0,0.8,3.0,215.32276513460056
2022-11-12,Sampdoria,Lecce,0,2,A,0,1,A,,11,11,2,3,14,19,9,0,2,3,0,0,season-2223.csv,A,6,1,3,10,6,25,14,10.142857142857142,0.4,-1.3,10,3,1.3862943611198906,94.0,5.0,0.05319148936170213,0.0,0.6,0.4,1412.6832345505443,12,2,6,6,12,17,14,9.071428571428571,1.0,-0.3,10,3,1.3862943611198906,86.0,9.0,0.10465116279069768,1.3333333333333333,1.0,1.0,1440.4594870184228,1.5,1.0,2.0,-27.77625246787852
